userid,orderid,orderTime,orderType,city,country,continent,,,,
1.11E+11,1024924,1499159215,0,沙巴--亚庇,马来西亚,亚洲,,,,
1.11E+11,1024949,1496586213,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1025006,1500079872,0,首尔,韩国,亚洲,,,,
1.11E+11,1025009,1484920615,0,波士顿,美国,北美洲,,,,
1.11E+11,1025011,1483532010,0,东京,日本,亚洲,,,,
1.11E+11,1025028,1495640101,0,巴黎,法国,欧洲,,,,
1.11E+11,1025034,1482303390,1,波士顿,美国,北美洲,,,,
1.11E+11,1025037,1494678323,0,拉斯维加斯,美国,北美洲,,,,
1.11E+11,1025046,1492087181,0,曼谷,泰国,亚洲,,,,
1.11E+11,1025091,1478464266,0,大阪,日本,亚洲,,,,
1.11E+11,1025108,1479428141,0,纽约,美国,北美洲,,,,
1.11E+11,1025116,1479439058,0,纽约,美国,北美洲,,,,
1.11E+11,1025121,1496765321,1,京都,日本,亚洲,,,,
1.11E+11,1025124,1501237874,0,曼谷,泰国,亚洲,,,,
1.11E+11,1025138,1494408005,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1025145,1493303479,0,凯恩斯,澳大利亚,大洋洲,,,,
1.11E+11,1025167,1495201580,0,北海道--札幌,日本,亚洲,,,,
1.11E+11,1025168,1495201447,0,北海道--札幌,日本,亚洲,,,,
1.11E+11,1025169,1495370767,0,北海道--札幌,日本,亚洲,,,,
1.11E+11,1025195,1479751938,0,东京,日本,亚洲,,,,
1.11E+11,1025205,1479717870,1,北海道--札幌,日本,亚洲,,,,
1.11E+11,1025229,1495821973,1,济州岛,韩国,亚洲,,,,
1.11E+11,1025230,1495537122,1,济州岛,韩国,亚洲,,,,
1.11E+11,1025231,1495215036,1,首尔,韩国,亚洲,,,,
1.11E+11,1025237,1499381594,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025239,1499380804,1,台中,中国台湾,亚洲,,,,
1.11E+11,1025244,1492510443,0,香港,中国香港,亚洲,,,,
1.11E+11,1025245,1494187484,0,沙巴--亚庇,马来西亚,亚洲,,,,
1.11E+11,1025246,1492466609,0,香港,中国香港,亚洲,,,,
1.11E+11,1025252,1492950412,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025253,1487606150,0,清迈,泰国,亚洲,,,,
1.11E+11,1025254,1487605254,0,普吉岛,泰国,亚洲,,,,
1.11E+11,1025255,1487604931,0,普吉岛,泰国,亚洲,,,,
1.11E+11,1025256,1487603202,0,普吉岛,泰国,亚洲,,,,
1.11E+11,1025257,1487606047,0,清迈,泰国,亚洲,,,,
1.11E+11,1025268,1498228064,0,罗马,意大利,欧洲,,,,
1.11E+11,1025265,1496243362,1,巴黎,法国,欧洲,,,,
1.11E+11,1025266,1496244631,1,威尼斯,意大利,欧洲,,,,
1.11E+11,1025263,1496244535,1,罗马,意大利,欧洲,,,,
1.11E+11,1025264,1496242932,1,罗马,意大利,欧洲,,,,
1.11E+11,1025261,1496242932,1,威尼斯,意大利,欧洲,,,,
1.11E+11,1025262,1496242932,1,罗马,意大利,欧洲,,,,
1.11E+11,1025274,1484986239,0,阿姆斯特丹,荷兰,欧洲,,,,
1.11E+11,1025284,1498130785,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025297,1496873059,0,马德里,西班牙,欧洲,,,,
1.11E+11,1025328,1497974210,0,纽约,美国,北美洲,,,,
1.11E+11,1025330,1497974040,0,纽约,美国,北美洲,,,,
1.11E+11,1025339,1499436723,1,大阪,日本,亚洲,,,,
1.11E+11,1025348,1499180703,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025350,1499181299,1,台北,中国台湾,亚洲,,,,
1.11E+11,1025351,1499182021,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025353,1499180589,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025362,1499724496,0,香港,中国香港,亚洲,,,,
1.11E+11,1025399,1479134836,0,大阪,日本,亚洲,,,,
1.11E+11,1025397,1479135459,0,大阪,日本,亚洲,,,,
1.11E+11,1025396,1479135745,0,大阪,日本,亚洲,,,,
1.11E+11,1025395,1479135823,0,大阪,日本,亚洲,,,,
1.11E+11,1025412,1483739188,0,槟城,马来西亚,亚洲,,,,
1.11E+11,1025411,1483776983,0,槟城,马来西亚,亚洲,,,,
1.11E+11,1025410,1483783064,0,槟城,马来西亚,亚洲,,,,
1.11E+11,1025413,1483782759,0,槟城,马来西亚,亚洲,,,,
1.11E+11,1025408,1496211178,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1025409,1483739037,0,槟城,马来西亚,亚洲,,,,
1.11E+11,1025407,1483782411,0,槟城,马来西亚,亚洲,,,,
1.11E+11,1025406,1496683103,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1025417,1492528226,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025428,1502966674,0,大阪,日本,亚洲,,,,
1.11E+11,1025439,1498931860,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1025440,1496181965,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1025442,1496182314,1,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1025444,1499013733,1,洛杉矶,美国,北美洲,,,,
1.11E+11,1025445,1496182112,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1025449,1499443935,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025448,1499448660,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025453,1498955328,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025455,1499301315,1,台北,中国台湾,亚洲,,,,
1.11E+11,1025475,1492849964,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025473,1498232068,0,迈阿密,美国,北美洲,,,,
1.11E+11,1025474,1478550341,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1025499,1499371841,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025500,1499022329,0,台中,中国台湾,亚洲,,,,
1.11E+11,1025501,1498242726,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025502,1481267022,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025515,1499026677,0,台中,中国台湾,亚洲,,,,
1.11E+11,1025508,1491686502,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025510,1496615748,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025511,1479756646,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025512,1478523159,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025513,1479758494,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025496,1498298423,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025494,1499022864,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025480,1495668670,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025481,1495608123,1,台北,中国台湾,亚洲,,,,
1.11E+11,1025482,1499211303,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025497,1499168517,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025484,1499110869,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025485,1499208405,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025486,1499250575,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025487,1499201478,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025495,1495610701,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025488,1496129575,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025489,1495608310,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025490,1499156042,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025491,1499119113,1,花莲,中国台湾,亚洲,,,,
1.11E+11,1025492,1499021498,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025493,1496298522,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025530,1496996201,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1025556,1488909140,0,霍巴特,澳大利亚,大洋洲,,,,
1.11E+11,1025557,1488321781,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1025584,1495896455,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025582,1495722297,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025581,1498598649,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025579,1496057925,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025583,1496055005,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025576,1495741466,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025569,1495722519,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025575,1497012225,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025574,1497011808,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025573,1497043460,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025572,1495720169,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025571,1495720846,1,新加坡,新加坡,亚洲,,,,
1.11E+11,1025570,1495720481,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025591,1494460129,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1025640,1496185160,0,罗马,意大利,欧洲,,,,
1.11E+11,1025648,1498411615,0,香港,中国香港,亚洲,,,,
1.11E+11,1025654,1499186948,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1025651,1498859335,0,香港,中国香港,亚洲,,,,
1.11E+11,1025649,1499626968,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1025659,1500933246,0,伦敦,英国,欧洲,,,,
1.11E+11,1025666,1498580641,0,曼谷,泰国,亚洲,,,,
1.11E+11,1025668,1498580903,1,曼谷,泰国,亚洲,,,,
1.11E+11,1025687,1496062438,1,大阪,日本,亚洲,,,,
1.11E+11,1025697,1481909944,0,伦敦,英国,欧洲,,,,
1.11E+11,1025703,1484259853,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1025704,1487617605,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1025721,1485122332,1,迪拜,阿联酋,亚洲,,,,
1.11E+11,1025725,1499808890,0,东京,日本,亚洲,,,,
1.11E+11,1025726,1501162613,0,大阪,日本,亚洲,,,,
1.11E+11,1025724,1492026498,0,大阪,日本,亚洲,,,,
1.11E+11,1025722,1492374867,0,大阪,日本,亚洲,,,,
1.11E+11,1025750,1492081928,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1025754,1498949675,0,纽约,美国,北美洲,,,,
1.11E+11,1025756,1479187613,0,巴塞罗那,西班牙,欧洲,,,,
1.11E+11,1025764,1502185753,0,曼谷,泰国,亚洲,,,,
1.11E+11,1025767,1505130565,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025761,1502982822,0,曼谷,泰国,亚洲,,,,
1.11E+11,1025758,1503697232,0,曼谷,泰国,亚洲,,,,
1.11E+11,1025760,1503581805,0,曼谷,泰国,亚洲,,,,
1.11E+11,1025769,1499067611,0,凯恩斯,澳大利亚,大洋洲,,,,
1.11E+11,1025772,1500308217,0,沙巴--亚庇,马来西亚,亚洲,,,,
1.11E+11,1025774,1500309376,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025796,1495024733,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025799,1494518928,0,大阪,日本,亚洲,,,,
1.11E+11,1025802,1482623365,0,纽约,美国,北美洲,,,,
1.11E+11,1025804,1481888850,0,纽约,美国,北美洲,,,,
1.11E+11,1025808,1494859542,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025852,1497698150,0,旧金山,美国,北美洲,,,,
1.11E+11,1025865,1484728258,0,香港,中国香港,亚洲,,,,
1.11E+11,1025875,1493365312,0,香港,中国香港,亚洲,,,,
1.11E+11,1025874,1499517893,0,香港,中国香港,亚洲,,,,
1.11E+11,1025873,1493936275,0,香港,中国香港,亚洲,,,,
1.11E+11,1025871,1493973860,0,香港,中国香港,亚洲,,,,
1.11E+11,1025876,1498953602,0,迪拜,阿联酋,亚洲,,,,
1.11E+11,1025877,1490601460,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1025913,1501931481,0,东京,日本,亚洲,,,,
1.11E+11,1025919,1487904141,0,香港,中国香港,亚洲,,,,
1.11E+11,1025920,1490625744,0,香港,中国香港,亚洲,,,,
1.11E+11,1025925,1484501163,0,西雅图,美国,北美洲,,,,
1.11E+11,1025930,1494886228,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1025936,1489756109,1,冲绳--那霸,日本,亚洲,,,,
1.11E+11,1025940,1485259053,0,东京,日本,亚洲,,,,
1.11E+11,1025938,1485257329,0,东京,日本,亚洲,,,,
1.11E+11,1025937,1485449722,0,东京,日本,亚洲,,,,
1.11E+11,1025943,1481909302,0,东京,日本,亚洲,,,,
1.11E+11,1025955,1491142127,0,东京,日本,亚洲,,,,
1.11E+11,1025956,1491142718,0,东京,日本,亚洲,,,,
1.11E+11,1025957,1491141046,0,东京,日本,亚洲,,,,
1.11E+11,1025958,1491143444,0,东京,日本,亚洲,,,,
1.11E+11,1025963,1494344433,0,北海道--札幌,日本,亚洲,,,,
1.11E+11,1025964,1494344788,0,北海道--札幌,日本,亚洲,,,,
1.11E+11,1025967,1499075976,0,塞班岛,美国,北美洲,,,,
1.11E+11,1025968,1498165311,0,芝加哥,美国,北美洲,,,,
1.11E+11,1025969,1498167355,0,底特律,美国,北美洲,,,,
1.11E+11,1025970,1491475444,0,纽约,美国,北美洲,,,,
1.11E+11,1025971,1498209683,0,旧金山,美国,北美洲,,,,
1.11E+11,1025973,1491821931,0,纽约,美国,北美洲,,,,
1.11E+11,1025974,1498167052,0,芝加哥,美国,北美洲,,,,
1.11E+11,1025984,1505072517,0,香港,中国香港,亚洲,,,,
1.11E+11,1025983,1505071483,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025981,1490873044,0,香港,中国香港,亚洲,,,,
1.11E+11,1025986,1483525969,0,香港,中国香港,亚洲,,,,
1.11E+11,1025979,1490873430,0,香港,中国香港,亚洲,,,,
1.11E+11,1025978,1486305926,0,香港,中国香港,亚洲,,,,
1.11E+11,1025977,1505072183,0,台北,中国台湾,亚洲,,,,
1.11E+11,1025996,1479678740,0,普吉岛,泰国,亚洲,,,,
1.11E+11,1026007,1479463245,0,曼谷,泰国,亚洲,,,,
1.11E+11,1026017,1497778085,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026020,1486747474,0,奥克兰,新西兰,大洋洲,,,,
1.11E+11,1026022,1486138613,1,皇后镇,新西兰,大洋洲,,,,
1.11E+11,1026024,1480320381,0,香港,中国香港,亚洲,,,,
1.11E+11,1026025,1480326327,0,香港,中国香港,亚洲,,,,
1.11E+11,1026027,1479898126,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026026,1503513277,0,巴黎,法国,欧洲,,,,
1.11E+11,1026031,1503573541,1,巴黎,法国,欧洲,,,,
1.11E+11,1026035,1500922109,0,首尔,韩国,亚洲,,,,
1.11E+11,1026033,1500554793,0,首尔,韩国,亚洲,,,,
1.11E+11,1026032,1500555420,0,首尔,韩国,亚洲,,,,
1.11E+11,1026048,1493917005,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1026047,1493965925,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1026049,1497211904,0,大阪,日本,亚洲,,,,
1.11E+11,1026044,1493710123,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1026045,1497299671,1,京都,日本,亚洲,,,,
1.11E+11,1026041,1493713564,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1026088,1482398308,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026087,1482396765,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026089,1482398476,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026084,1482397121,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026085,1482353276,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026098,1500685128,0,旧金山,美国,北美洲,,,,
1.11E+11,1026105,1496481887,0,纽约,美国,北美洲,,,,
1.11E+11,1026107,1500200076,0,拉斯维加斯,美国,北美洲,,,,
1.11E+11,1026122,1497119396,0,纽约,美国,北美洲,,,,
1.11E+11,1026120,1489571705,0,费城,美国,北美洲,,,,
1.11E+11,1026121,1490964253,0,旧金山,美国,北美洲,,,,
1.11E+11,1026145,1498487752,0,华盛顿,美国,北美洲,,,,
1.11E+11,1026150,1478446418,0,大阪,日本,亚洲,,,,
1.11E+11,1026170,1481319185,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1026171,1497179734,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1026172,1481319514,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1026210,1487953151,0,京都,日本,亚洲,,,,
1.11E+11,1026205,1482765789,0,清迈,泰国,亚洲,,,,
1.11E+11,1026209,1482766631,0,清迈,泰国,亚洲,,,,
1.11E+11,1026215,1479047402,1,首尔,韩国,亚洲,,,,
1.11E+11,1026213,1479048079,0,首尔,韩国,亚洲,,,,
1.11E+11,1026221,1502918432,0,巴黎,法国,欧洲,,,,
1.11E+11,1026259,1503836047,0,东京,日本,亚洲,,,,
1.11E+11,1026260,1503836566,0,香港,中国香港,亚洲,,,,
1.11E+11,1026261,1503836400,0,东京,日本,亚洲,,,,
1.11E+11,1026262,1503836702,0,香港,中国香港,亚洲,,,,
1.11E+11,1026267,1494112390,0,布里斯班,澳大利亚,大洋洲,,,,
1.11E+11,1026292,1497873855,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026289,1498212720,0,香港,中国香港,亚洲,,,,
1.11E+11,1026288,1497873490,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026293,1497874050,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026285,1497964601,1,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026284,1497528512,1,香港,中国香港,亚洲,,,,
1.11E+11,1026282,1498207749,1,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026290,1498163287,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026308,1492724781,0,巴黎,法国,欧洲,,,,
1.11E+11,1026307,1495898787,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026309,1489698506,0,巴塞罗那,西班牙,欧洲,,,,
1.11E+11,1026349,1503273692,0,巴黎,法国,欧洲,,,,
1.11E+11,1026353,1496611696,0,阿德莱德,澳大利亚,大洋洲,,,,
1.11E+11,1026355,1496609237,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026356,1498404008,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026357,1496611385,0,阿德莱德,澳大利亚,大洋洲,,,,
1.11E+11,1026383,1501079771,0,楠迪,斐济,大洋洲,,,,
1.11E+11,1026384,1501157490,0,楠迪,斐济,大洋洲,,,,
1.11E+11,1026386,1492876540,0,东京,日本,亚洲,,,,
1.11E+11,1026388,1483708813,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026397,1481143252,0,东京,日本,亚洲,,,,
1.11E+11,1026412,1492811660,0,波士顿,美国,北美洲,,,,
1.11E+11,1026411,1492808267,0,波士顿,美国,北美洲,,,,
1.11E+11,1026406,1492883743,0,波士顿,美国,北美洲,,,,
1.11E+11,1026409,1492721897,0,波士顿,美国,北美洲,,,,
1.11E+11,1026408,1492807958,0,波士顿,美国,北美洲,,,,
1.11E+11,1026407,1492811739,0,波士顿,美国,北美洲,,,,
1.11E+11,1026410,1492883831,0,波士顿,美国,北美洲,,,,
1.11E+11,1026405,1492721474,0,波士顿,美国,北美洲,,,,
1.11E+11,1026399,1491917951,0,波士顿,美国,北美洲,,,,
1.11E+11,1026403,1491917593,0,波士顿,美国,北美洲,,,,
1.11E+11,1026401,1494162274,0,西雅图,美国,北美洲,,,,
1.11E+11,1026414,1488646123,0,东京,日本,亚洲,,,,
1.11E+11,1026417,1499735565,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026418,1499074349,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026419,1497195905,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026427,1499352853,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1026429,1499855992,0,旧金山,美国,北美洲,,,,
1.11E+11,1026425,1499485524,1,洛杉矶,美国,北美洲,,,,
1.11E+11,1026424,1499355544,1,洛杉矶,美国,北美洲,,,,
1.11E+11,1026426,1499856758,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1026433,1488755698,0,纽约,美国,北美洲,,,,
1.11E+11,1026434,1488754609,0,纽约,美国,北美洲,,,,
1.11E+11,1026448,1493376275,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026449,1492619391,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026450,1493376076,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026447,1492619690,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1026454,1482280939,0,东京,日本,亚洲,,,,
1.11E+11,1026470,1484449107,0,纽约,美国,北美洲,,,,
1.11E+11,1026471,1484276379,0,纽约,美国,北美洲,,,,
1.11E+11,1026479,1485762112,0,香港,中国香港,亚洲,,,,
1.11E+11,1026480,1503191185,0,纽约,美国,北美洲,,,,
1.11E+11,1026492,1493897601,0,伦敦,英国,欧洲,,,,
1.11E+11,1026493,1494743522,0,伦敦,英国,欧洲,,,,
1.11E+11,1026497,1499613621,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1026504,1497173877,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026505,1492872551,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026503,1492872797,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026510,1482777958,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1026514,1480526778,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026517,1498730488,0,曼谷,泰国,亚洲,,,,
1.11E+11,1026544,1494862130,0,尼斯,法国,欧洲,,,,
1.11E+11,1026545,1481653082,1,台北,中国台湾,亚洲,,,,
1.11E+11,1026542,1503661595,1,台北,中国台湾,亚洲,,,,
1.11E+11,1026543,1495055048,1,尼斯,法国,欧洲,,,,
1.11E+11,1026549,1488279005,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026562,1484731694,1,东京,日本,亚洲,,,,
1.11E+11,1026565,1484161439,0,香港,中国香港,亚洲,,,,
1.11E+11,1026567,1493127256,0,香港,中国香港,亚洲,,,,
1.11E+11,1026586,1494937203,0,首尔,韩国,亚洲,,,,
1.11E+11,1026595,1484929607,0,佛罗伦萨,意大利,欧洲,,,,
1.11E+11,1026598,1483870759,0,大阪,日本,亚洲,,,,
1.11E+11,1026611,1484024213,0,东京,日本,亚洲,,,,
1.11E+11,1026612,1484028400,0,东京,日本,亚洲,,,,
1.11E+11,1026627,1492863743,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026626,1493205503,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026625,1493041726,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026624,1493205592,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026623,1493039360,0,台北,中国台湾,亚洲,,,,
1.11E+11,1026622,1496523250,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1026620,1496494907,0,纽约,美国,北美洲,,,,
1.11E+11,1026636,1488121415,0,纽约,美国,北美洲,,,,
1.11E+11,1026638,1498639966,0,东京,日本,亚洲,,,,
1.11E+11,1026640,1498773071,0,东京,日本,亚洲,,,,
1.11E+11,1026642,1483981510,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1026653,1491779458,1,伦敦,英国,欧洲,,,,
1.11E+11,1026654,1492044384,1,曼彻斯特,英国,欧洲,,,,
1.11E+11,1026655,1491774867,1,伦敦,英国,欧洲,,,,
1.11E+11,1026658,1489399789,0,费城,美国,北美洲,,,,
1.11E+11,1026656,1496231249,0,纽约,美国,北美洲,,,,
1.11E+11,1026666,1496499458,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026665,1489415037,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026664,1503314352,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026663,1493221278,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026667,1489823245,0,哥德堡,瑞典,欧洲,,,,
1.11E+11,1026673,1503593451,0,巴黎,法国,欧洲,,,,
1.11E+11,1026675,1503749457,0,巴黎,法国,欧洲,,,,
1.11E+11,1026684,1489077024,0,奥兰多,美国,北美洲,,,,
1.11E+11,1026685,1489077484,0,奥兰多,美国,北美洲,,,,
1.11E+11,1026691,1489255149,0,东京,日本,亚洲,,,,
1.11E+11,1026690,1489070621,0,东京,日本,亚洲,,,,
1.11E+11,1026692,1489145875,0,东京,日本,亚洲,,,,
1.11E+11,1026689,1489245904,0,东京,日本,亚洲,,,,
1.11E+11,1026687,1489244773,0,东京,日本,亚洲,,,,
1.11E+11,1026693,1489077463,0,甲米,泰国,亚洲,,,,
1.11E+11,1026696,1489101168,1,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1026703,1490861823,0,巴黎,法国,欧洲,,,,
1.11E+11,1026713,1492521337,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1026716,1492613251,1,洛杉矶,美国,北美洲,,,,
1.11E+11,1026709,1495566685,1,洛杉矶,美国,北美洲,,,,
1.11E+11,1026710,1496064255,1,洛杉矶,美国,北美洲,,,,
1.11E+11,1026712,1495570642,1,拉斯维加斯,美国,北美洲,,,,
1.11E+11,1026717,1491988587,0,东京,日本,亚洲,,,,
1.11E+11,1026732,1489814255,0,巴黎,法国,欧洲,,,,
1.11E+11,1026731,1489814381,0,巴黎,法国,欧洲,,,,
1.11E+11,1026730,1488961039,0,巴黎,法国,欧洲,,,,
1.11E+11,1026729,1488960682,0,巴黎,法国,欧洲,,,,
1.11E+11,1026728,1498065266,0,巴黎,法国,欧洲,,,,
1.11E+11,1026727,1498066767,0,香港,中国香港,亚洲,,,,
1.11E+11,1026726,1498066412,0,米兰,意大利,欧洲,,,,
1.11E+11,1026725,1490011336,0,米兰,意大利,欧洲,,,,
1.11E+11,1026724,1490011463,0,米兰,意大利,欧洲,,,,
1.11E+11,1026723,1498065925,0,巴黎,法国,欧洲,,,,
1.11E+11,1026745,1493814571,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026742,1493814456,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026744,1493567943,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026743,1493568109,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1026746,1493567233,0,悉尼,澳大利亚,大洋洲,,,,
